order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member,new_product_id,product_system,source_file,source_folder_date,proposed_legacy_product_id,match_status,match_score,review_note,source_product_id,product_reconciliation_status,product_reconciled_flag,canonical_product_id,legacy_product_name,legacy_category,legacy_subcategory,legacy_brand,new_product_name,new_category,new_subcategory,new_brand,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand
20260712-0084,2026-07-12,S001,P1027,1,87.43,5,pickup,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1027,legacy_original,True,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline
20260712-0085,2026-07-12,S003,P1071,3,143.3,0,in_store,N,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1071,legacy_original,True,P1071,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply,,,,,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply
20260712-0086,2026-07-12,S007,P1069,1,256.36,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1069,legacy_original,True,P1069,EmberRunner Basecamp Tent 268,camping,tent,Blue Ridge Works,,,,,EmberRunner Basecamp Tent 268,camping,tent,Blue Ridge Works
20260712-0087,2026-07-12,S005,P1063,1,79.92,0,pickup,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260712-0088,2026-07-12,S008,P1042,4,97.96,15,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1042,legacy_original,True,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,,,,,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember
20260712-0089,2026-07-12,S008,P1018,2,130.36,15,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1018,legacy_original,True,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,,,,,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember
20260712-0090,2026-07-12,S007,P1080,1,143.0,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1080,legacy_original,True,P1080,PeakNomad Waterproof Trail Shoes 279,footwear,trail shoes,TrailForge,,,,,PeakNomad Waterproof Trail Shoes 279,footwear,trail shoes,TrailForge
20260712-0091,2026-07-12,S006,P1041,2,54.6,0,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1041,legacy_original,True,P1041,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters,,,,,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters
20260712-0092,2026-07-12,S005,P1065,2,90.29,20,pickup,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1065,legacy_original,True,P1065,SummitRunner Mini Battery Pack 264,emergency,battery pack,Rocky Top Outfitters,,,,,SummitRunner Mini Battery Pack 264,emergency,battery pack,Rocky Top Outfitters
20260712-0093,2026-07-12,S001,P1018,2,130.36,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1018,legacy_original,True,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,,,,,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember
20260712-0094,2026-07-12,S007,P1026,2,130.4,0,ship_from_store,N,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1026,legacy_original,True,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember
20260712-0095,2026-07-12,S005,P1039,1,312.66,15,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1039,legacy_original,True,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,,,,,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply
20260712-0096,2026-07-12,S004,P1061,2,147.84,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1061,legacy_original,True,P1061,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works
20260712-0097,2026-07-12,S005,P1003,2,448.98,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260712-0098,2026-07-12,S003,P1006,2,55.91,0,pickup,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1006,legacy_original,True,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch
20260712-0099,2026-07-12,S002,P1023,1,141.44,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1023,legacy_original,True,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,,,,,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply
20260712-0100,2026-07-12,S001,P1054,1,70.68,0,pickup,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1054,legacy_original,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260712-0101,2026-07-12,S005,P1010,3,552.43,0,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1010,legacy_original,True,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember
20260712-0102,2026-07-12,S001,P1007,2,101.18,10,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1007,legacy_original,True,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply
20260712-0103,2026-07-12,S001,P1028,3,647.52,0,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1028,legacy_original,True,P1028,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile,,,,,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile
20260712-0104,2026-07-12,S005,P1074,1,172.53,10,in_store,Y,,legacy,data/raw/orders/2026-07-12/orders.csv,2026-07-12,,,,,P1074,legacy_original,True,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember
20260714-0001,2026-07-14,S004,P1058,3,210.87,20,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1058,legacy_original,True,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember
20260714-0002,2026-07-14,S008,P1075,3,165.22,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1075,legacy_original,True,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline
20260714-0003,2026-07-14,S003,P1063,3,79.92,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1063,legacy_original,True,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,,,,,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply
20260714-0004,2026-07-14,S007,P1064,1,614.45,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1064,legacy_original,True,P1064,PeakNomad XL Cooler 263,patio,cooler,TrailForge,,,,,PeakNomad XL Cooler 263,patio,cooler,TrailForge
20260714-0005,2026-07-14,S004,P1029,2,125.93,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1029,legacy_original,True,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,,,,,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works
20260714-0006,2026-07-14,S003,P1078,1,146.35,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1078,legacy_original,True,P1078,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch,,,,,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch
20260714-0007,2026-07-14,S004,P1061,2,118.27,20,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1061,legacy_original,True,P1061,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works
20260714-0008,2026-07-14,S001,P1074,2,191.7,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1074,legacy_original,True,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember
20260714-0009,2026-07-14,S003,P1080,1,121.55,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1080,legacy_original,True,P1080,PeakNomad Waterproof Trail Shoes 279,footwear,trail shoes,TrailForge,,,,,PeakNomad Waterproof Trail Shoes 279,footwear,trail shoes,TrailForge
20260714-0010,2026-07-14,S008,P1042,1,103.73,10,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1042,legacy_original,True,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,,,,,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember
20260714-0011,2026-07-14,S003,P1026,2,130.4,0,ship_from_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1026,legacy_original,True,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,,,,,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember
20260714-0012,2026-07-14,S003,P1053,2,108.53,0,pickup,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1053,legacy_original,True,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,,,,,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works
20260714-0013,2026-07-14,S002,P1009,1,97.97,15,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1009,legacy_original,True,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,,,,,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters
20260714-0014,2026-07-14,S002,P1047,1,48.36,15,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1047,legacy_original,True,P1047,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply,,,,,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply
20260714-0015,2026-07-14,S006,P1031,1,156.18,10,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1031,legacy_original,True,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,,,,,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply
20260714-0016,2026-07-14,S006,P1061,1,140.45,5,pickup,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1061,legacy_original,True,P1061,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works
20260714-0017,2026-07-14,S005,P1079,1,217.78,15,pickup,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1079,legacy_original,True,P1079,MoonRambler Stormproof Jacket 278,outerwear,rain shell,Switchback Supply,,,,,MoonRambler Stormproof Jacket 278,outerwear,rain shell,Switchback Supply
20260714-0018,2026-07-14,S003,P1064,1,614.45,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1064,legacy_original,True,P1064,PeakNomad XL Cooler 263,patio,cooler,TrailForge,,,,,PeakNomad XL Cooler 263,patio,cooler,TrailForge
20260714-0019,2026-07-14,S007,P1058,2,263.59,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1058,legacy_original,True,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember
20260714-0020,2026-07-14,S004,P1024,4,90.59,0,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1024,legacy_original,True,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge
20260714-0021,2026-07-14,S005,P1051,1,402.94,5,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1051,legacy_original,True,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline
20260714-0022,2026-07-14,S002,P1003,1,448.98,0,pickup,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260714-0023,2026-07-14,S001,P1044,2,179.79,5,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1044,legacy_original,True,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,,,,,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile
20260714-0024,2026-07-14,S007,P1058,1,263.59,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1058,legacy_original,True,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,,,,,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember
20260714-0025,2026-07-14,S002,P1008,2,149.17,15,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1008,legacy_original,True,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,,,,,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge
20260714-0026,2026-07-14,S007,P1061,2,133.06,10,ship_from_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1061,legacy_original,True,P1061,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works
20260714-0027,2026-07-14,S001,P1052,4,350.02,10,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1052,legacy_original,True,P1052,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile,,,,,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile
20260714-0028,2026-07-14,S001,P1019,1,178.99,0,pickup,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1019,legacy_original,True,P1019,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline,,,,,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline
20260714-0029,2026-07-14,S006,P1072,3,107.43,20,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1072,legacy_original,True,P1072,CanyonNomad Travel Tumbler 271,hydration,insulated tumbler,TrailForge,,,,,CanyonNomad Travel Tumbler 271,hydration,insulated tumbler,TrailForge
20260714-0030,2026-07-14,S006,P1027,3,82.83,10,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1027,legacy_original,True,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline
20260714-0031,2026-07-14,S002,P1053,2,108.53,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1053,legacy_original,True,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,,,,,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works
20260714-0032,2026-07-14,S006,P1003,1,448.98,0,in_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1003,legacy_original,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,,,,,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260714-0033,2026-07-14,S001,P1027,1,92.03,0,pickup,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1027,legacy_original,True,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,,,,,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline
20260714-0034,2026-07-14,S005,P1055,1,222.06,20,ship_from_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1055,legacy_original,True,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,,,,,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply
20260714-0035,2026-07-14,S008,P1054,1,67.15,5,ship_from_store,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1054,legacy_original,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260714-0036,2026-07-14,S007,P1008,2,175.5,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1008,legacy_original,True,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,,,,,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge
20260714-0037,2026-07-14,S003,P1038,3,177.19,10,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1038,legacy_original,True,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,,,,,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch
20260714-0038,2026-07-14,S004,P1061,2,140.45,5,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1061,legacy_original,True,P1061,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works
20260714-0039,2026-07-14,S001,P1036,2,149.83,5,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1036,legacy_original,True,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,,,,,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile
20260714-0040,2026-07-14,S006,P1042,2,115.25,0,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1042,legacy_original,True,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,,,,,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember
20260714-0041,2026-07-14,S003,P1076,1,617.47,10,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1076,legacy_original,True,P1076,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile,,,,,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile
20260714-0042,2026-07-14,S006,P1054,2,56.54,20,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1054,legacy_original,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260714-0043,2026-07-14,S002,P1076,1,617.47,10,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1076,legacy_original,True,P1076,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile,,,,,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile
20260714-0044,2026-07-14,S008,P1006,1,53.11,5,in_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1006,legacy_original,True,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,,,,,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch
20260714-0045,2026-07-14,S004,P1013,4,97.39,0,ship_from_store,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1013,legacy_original,True,P1013,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works,,,,,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works
20260714-0046,2026-07-14,S004,P1046,1,233.42,0,pickup,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1046,legacy_original,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,,,,,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
20260714-0047,2026-07-14,S001,P1060,4,154.39,0,pickup,Y,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1060,legacy_original,True,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,,,,,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile
20260714-0048,2026-07-14,S007,P1071,1,136.13,5,pickup,N,,legacy,data/raw/orders/2026-07-14/orders.csv,2026-07-14,,,,,P1071,legacy_original,True,P1071,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply,,,,,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply
