order_id,order_date,store_id,product_id,new_product_id,canonical_product_id,canonical_product_name,quantity,unit_price,discount_pct,net_sales,sales_channel,loyalty_member
20260714-0111,2026-07-14,S005,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,3,107.32,15,321.96,pickup,N
20260714-0112,2026-07-14,S005,P1061,,NP5061,FieldRunner Packable Jacket 260 Pro,1,147.84,0,147.84,in_store,N
20260714-0113,2026-07-14,S004,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,73.62,20,73.62,ship_from_store,Y
20260714-0114,2026-07-14,S007,P1013,,NP5013,FieldRunner Packable Jacket 212,1,82.78,15,82.78,in_store,N
20260714-0115,2026-07-14,S005,P1009,,NP5009,PineRunner 4P Tent 208,4,103.73,10,414.92,ship_from_store,Y
20260714-0116,2026-07-14,S004,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,1,126.26,0,126.26,in_store,N
20260714-0117,2026-07-14,S002,P1049,,NP5049,SummitRunner Lightweight Jacket 248,1,177.61,20,177.61,in_store,Y
20260714-0118,2026-07-14,S008,P1055,,NP5055,HearthRambler Storm proof Jacket 254,3,222.06,20,666.18,in_store,Y
20260714-0119,2026-07-14,S005,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,1,63.94,20,63.94,in_store,N
20260714-0120,2026-07-14,S002,P1013,,NP5013,FieldRunner Packable Jacket 212,1,97.39,0,97.39,in_store,Y
20260714-0121,2026-07-14,S002,P1034,,NP5034,RidgeRover Deluxe Patio Heater 233,2,168.86,0,337.72,in_store,Y
20260714-0122,2026-07-14,S004,P1053,,NP5053,EmberRunner Storm Kit Battery Pack 252,1,86.82,20,86.82,in_store,Y
20260714-0123,2026-07-14,S003,P1031,,NP5031,MoonRambler Storm proof Jacket 230,1,164.85,5,164.85,in_store,Y
20260714-0124,2026-07-14,S004,P1076,,NP5072,SummitRover Cooler,2,686.08,0,1372.16,ship_from_store,Y
20260714-0125,2026-07-14,S003,P1079,,NP5079,MoonRambler Rain Shell Alt,3,217.78,15,653.34,in_store,N
20260714-0126,2026-07-14,S004,P1070,,NP5069,BoulderNomad Patio Heater,2,182.27,10,364.54,pickup,Y
20260714-0127,2026-07-14,S005,P1080,,NP5080,PeakNomad Trail Shoes Alt,3,143.0,0,429.0,pickup,N
20260714-0128,2026-07-14,S005,P1003,,NP5003,CreekRambler 2P Camp Chair 202,1,359.18,20,359.18,ship_from_store,N
20260715-0001,2026-07-15,S002,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,4,63.94,20,255.76,ship_from_store,Y
20260715-0002,2026-07-15,S006,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,1,126.26,0,126.26,in_store,Y
20260715-0003,2026-07-15,S002,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,73.62,20,73.62,pickup,Y
20260715-0004,2026-07-15,S008,P1001,,NP5001,SummitRunner Lightweight Jacket 200,3,130.82,0,392.46,ship_from_store,Y
20260715-0005,2026-07-15,S001,P1013,,NP5013,FieldRunner Packable Jacket 212,1,97.39,0,97.39,ship_from_store,N
20260715-0006,2026-07-15,S008,P1058,,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,263.59,0,263.59,in_store,Y
20260715-0007,2026-07-15,S002,P1026,,NP5026,VistaRover Mid Trail Shoes 225,3,104.32,20,312.96,in_store,Y
20260715-0008,2026-07-15,S003,P1052,,NP5052,Storm Nomad Compact Cooler 251,1,369.46,5,369.46,in_store,N
20260715-0009,2026-07-15,S001,P1029,,NP5029,FieldRunner Storm Kit Battery Pack 228,3,125.93,0,377.79,ship_from_store,Y
20260715-0010,2026-07-15,S002,P1029,,NP5029,FieldRunner Storm Kit Battery Pack 228,1,125.93,0,125.93,in_store,Y
20260715-0011,2026-07-15,S002,P1024,,NP5024,CanyonNomad Travel Tumbler 223,2,86.06,5,172.12,in_store,Y
20260715-0012,2026-07-15,S001,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,1,211.48,0,211.48,in_store,Y
20260715-0013,2026-07-15,S005,P1037,,NP5037,EmberRunner Packable Jacket 236,2,82.58,10,165.16,pickup,Y
20260715-0014,2026-07-15,S001,P1006,,NP5006,Trail Rover 20oz Tumbler 205,3,53.11,5,159.33,pickup,N
20260715-0015,2026-07-15,S006,P1052,,NP5052,Storm Nomad Compact Cooler 251,2,330.57,15,661.14,ship_from_store,Y
20260715-0016,2026-07-15,S005,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,1,139.03,5,139.03,pickup,Y
20260715-0017,2026-07-15,S006,P1073,,P1073,PineRunner Lightweight Jacket 272,2,112.79,10,225.58,in_store,Y
20260715-0018,2026-07-15,S002,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,4,113.63,10,454.52,ship_from_store,Y
20260715-0019,2026-07-15,S002,P1040,,NP5040,CanyonNomad XL Cooler 239,3,108.81,0,326.43,in_store,Y
20260715-0020,2026-07-15,S007,P1041,,NP5041,PineRunner Mini Battery Pack 240,1,51.87,5,51.87,ship_from_store,Y
20260715-0021,2026-07-15,S002,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,2,211.48,0,422.96,in_store,Y
20260715-0022,2026-07-15,S008,P1061,,NP5061,FieldRunner Packable Jacket 260 Pro,1,118.27,20,118.27,in_store,Y
20260715-0023,2026-07-15,S008,P1006,,NP5006,Trail Rover 20oz Tumbler 205,1,55.91,0,55.91,pickup,Y
20260715-0024,2026-07-15,S007,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,1,146.35,0,146.35,in_store,Y
20260715-0025,2026-07-15,S008,P1043,,NP5043,BoulderRambler Alpine Jacket 242,1,228.95,5,228.95,in_store,Y
20260715-0026,2026-07-15,S007,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,1,125.57,15,125.57,in_store,Y
20260715-0027,2026-07-15,S004,P1031,,NP5031,MoonRambler Storm proof Jacket 230,4,173.53,0,694.12,ship_from_store,Y
20260715-0028,2026-07-15,S005,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,4,64.74,20,258.96,in_store,Y
20260715-0029,2026-07-15,S005,P1065,,NP5065,SummitRunner Mini Battery Pack 264 Pro,2,90.29,20,180.58,in_store,N
20260715-0030,2026-07-15,S001,P1042,,NP5042,VistaRover Trail Tumbler 241,1,115.25,0,115.25,ship_from_store,N
20260715-0031,2026-07-15,S003,P1058,,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,250.41,5,250.41,in_store,Y
20260715-0032,2026-07-15,S002,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,1,126.42,5,126.42,in_store,N
20260715-0033,2026-07-15,S006,P1024,,NP5024,CanyonNomad Travel Tumbler 223,1,90.59,0,90.59,pickup,Y
20260715-0034,2026-07-15,S004,P1015,,NP5015,MoonRambler Ultralight Camp Chair 214,4,191.87,0,767.48,ship_from_store,Y
20260715-0035,2026-07-15,S006,P1049,,NP5049,SummitRunner Lightweight Jacket 248,1,210.91,5,210.91,in_store,Y
20260715-0036,2026-07-15,S008,P1043,,NP5043,BoulderRambler Alpine Jacket 242,1,241.0,0,241.0,in_store,Y
20260715-0037,2026-07-15,S002,P1009,,NP5009,PineRunner 4P Tent 208,4,115.26,0,461.04,ship_from_store,Y
20260715-0038,2026-07-15,S002,P1056,,NP5056,CanyonNomad Waterproof Trail Shoes 255,1,136.81,5,136.81,pickup,Y
20260715-0039,2026-07-15,S003,P1047,,NP5047,MoonRambler Expedition Flashlight 246,2,56.9,0,113.8,in_store,Y
20260715-0040,2026-07-15,S002,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,2,118.18,20,236.36,in_store,Y
20260715-0041,2026-07-15,S002,P1052,,NP5052,Storm Nomad Compact Cooler 251,2,388.91,0,777.82,in_store,Y
20260715-0042,2026-07-15,S004,P1033,,NP5033,SummitRunner 4P Tent 232,1,170.51,10,170.51,in_store,Y
20260715-0043,2026-07-15,S006,P1033,,NP5033,SummitRunner 4P Tent 232,2,151.57,20,303.14,in_store,N
20260715-0044,2026-07-15,S007,P1045,,NP5045,FieldRunner Basecamp Tent 244,1,330.99,5,330.99,ship_from_store,N
20260715-0045,2026-07-15,S008,P1019,,NP5019,CreekRambler Alpine Jacket 218,1,178.99,0,178.99,in_store,Y
20260715-0046,2026-07-15,S002,P1076,,NP5072,SummitRover Cooler,1,583.17,15,583.17,in_store,Y
20260715-0047,2026-07-15,S003,P1041,,NP5041,PineRunner Mini Battery Pack 240,2,54.6,0,109.2,pickup,Y
20260715-0048,2026-07-15,S006,P1040,,NP5040,CanyonNomad XL Cooler 239,2,97.93,10,195.86,pickup,Y
20260715-0049,2026-07-15,S002,P1018,,NP5018,RidgeRover Trail Tumbler 217,3,153.36,0,460.08,ship_from_store,Y
20260715-0050,2026-07-15,S005,P1015,,NP5015,MoonRambler Ultralight Camp Chair 214,2,153.5,20,307.0,ship_from_store,Y
20260715-0051,2026-07-15,S005,P1005,,NP5005,EmberRunner Storm Kit Battery Pack 204,1,111.54,0,111.54,in_store,N
20260715-0052,2026-07-15,S008,P1019,,NP5019,CreekRambler Alpine Jacket 218,2,178.99,0,357.98,pickup,Y
20260715-0053,2026-07-15,S002,P1045,,NP5045,FieldRunner Basecamp Tent 244,2,330.99,5,661.98,in_store,Y
20260715-0054,2026-07-15,S007,P1050,,NP5050,RidgeRover Mid Trail Shoes 249,3,64.01,15,192.03,pickup,Y
20260715-0055,2026-07-15,S001,P1056,,NP5056,CanyonNomad Waterproof Trail Shoes 255,2,122.41,15,244.82,pickup,Y
20260715-0056,2026-07-15,S006,P1071,,P1071,HearthRambler Expedition Flashlight 270,4,114.64,20,458.56,pickup,N
20260715-0057,2026-07-15,S003,P1034,,NP5034,RidgeRover Deluxe Patio Heater 233,2,168.86,0,337.72,in_store,Y
20260715-0058,2026-07-15,S007,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,1,157.72,0,157.72,in_store,Y
20260715-0059,2026-07-15,S006,P1077,,NP5077,FieldRunner Battery Pack Alt,3,90.39,5,271.17,pickup,Y
20260715-0060,2026-07-15,S006,P1058,,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,263.59,0,263.59,in_store,Y
20260715-0061,2026-07-15,S007,P1001,,NP5001,SummitRunner Lightweight Jacket 200,1,104.66,20,104.66,in_store,N
20260715-0062,2026-07-15,S005,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,4,107.32,15,429.28,in_store,N
20260715-0063,2026-07-15,S007,P1040,,NP5040,CanyonNomad XL Cooler 239,1,92.49,15,92.49,in_store,Y
20260715-0064,2026-07-15,S006,P1064,,NP5064,PeakNomad-XL-Cooler-263,4,614.45,0,2457.8,ship_from_store,Y
20260715-0065,2026-07-15,S003,P1015,,NP5015,MoonRambler Ultralight Camp Chair 214,1,153.5,20,153.5,in_store,N
20260715-0066,2026-07-15,S002,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,4,78.23,15,312.92,in_store,Y
20260715-0067,2026-07-15,S001,P1080,,NP5080,PeakNomad Trail Shoes Alt,3,143.0,0,429.0,in_store,Y
20260715-0068,2026-07-15,S005,P1006,,NP5006,Trail Rover 20oz Tumbler 205,1,50.32,10,50.32,in_store,Y
20260715-0069,2026-07-15,S004,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,82.83,10,82.83,pickup,Y
20260715-0070,2026-07-15,S008,P1023,,NP5023,HearthRambler Expedition Flashlight 222,1,134.37,5,134.37,in_store,Y
20260715-0071,2026-07-15,S007,P1072,,NP5070,FieldPacer Insulated Tumbler,1,134.29,0,134.29,in_store,Y
20260715-0072,2026-07-15,S005,P1020,,NP5020,Storm Nomad Approach Trail Shoes 219,2,179.76,15,359.52,in_store,Y
20260715-0073,2026-07-15,S007,P1054,,NP5054,Trail Rover 20oz Tumbler 253,2,63.61,10,127.22,ship_from_store,N
20260715-0074,2026-07-15,S004,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,1,133.07,0,133.07,pickup,Y
20260715-0075,2026-07-15,S003,P1058,,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,224.05,15,224.05,pickup,Y
20260715-0076,2026-07-15,S002,P1051,,NP5051,CreekRambler 2P Camp Chair 250,4,424.15,0,1696.6,in_store,N
20260715-0077,2026-07-15,S007,P1041,,NP5041,PineRunner Mini Battery Pack 240,1,54.6,0,54.6,in_store,N
20260715-0078,2026-07-15,S003,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,1,79.92,0,79.92,in_store,Y
20260715-0079,2026-07-15,S007,P1073,,P1073,PineRunner Lightweight Jacket 272,1,125.32,0,125.32,ship_from_store,Y
20260715-0080,2026-07-15,S001,P1024,,NP5024,CanyonNomad Travel Tumbler 223,1,72.47,20,72.47,in_store,N
20260715-0081,2026-07-15,S001,P1045,,NP5045,FieldRunner Basecamp Tent 244,1,296.15,15,296.15,ship_from_store,Y
20260715-0082,2026-07-15,S005,P1003,,NP5003,CreekRambler 2P Camp Chair 202,1,381.63,15,381.63,in_store,N
20260715-0083,2026-07-15,S002,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,2,149.83,5,299.66,pickup,Y
20260715-0084,2026-07-15,S004,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,3,147.73,0,443.19,in_store,N
20260715-0085,2026-07-15,S007,P1070,,NP5069,BoulderNomad Patio Heater,1,202.52,0,202.52,in_store,N
20260715-0086,2026-07-15,S001,P1075,,P1075,BoulderRambler 2P Camp Chair 274,4,148.7,10,594.8,ship_from_store,N
20260715-0087,2026-07-15,S002,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,2,63.94,20,127.88,in_store,N
20260715-0088,2026-07-15,S006,P1048,,NP5048,PeakNomad Travel Tumbler 247,3,70.28,0,210.84,ship_from_store,Y
20260715-0089,2026-07-15,S006,P1070,,NP5069,BoulderNomad Patio Heater,1,182.27,10,182.27,ship_from_store,Y
20260715-0090,2026-07-15,S004,P1049,,NP5049,SummitRunner Lightweight Jacket 248,1,177.61,20,177.61,pickup,Y
20260715-0091,2026-07-15,S003,P1003,,NP5003,CreekRambler 2P Camp Chair 202,1,381.63,15,381.63,ship_from_store,Y
20260715-0092,2026-07-15,S006,P1046,,NP5046,SwitchbackRover Weekend Patio Heater 245,3,233.42,0,700.26,pickup,Y
20260715-0093,2026-07-15,S007,P1008,,NP5008,CanyonNomad Waterproof Trail Shoes 207,1,157.95,10,157.95,in_store,Y
20260715-0094,2026-07-15,S008,P1012,,NP5012,CloudNomad 32oz Tumbler 211,2,98.93,20,197.86,in_store,Y
20260715-0095,2026-07-15,S001,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,1,117.08,20,117.08,in_store,Y
20260715-0096,2026-07-15,S001,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,1,87.43,5,87.43,pickup,Y
20260715-0097,2026-07-15,S006,P1055,,NP5055,HearthRambler Storm proof Jacket 254,2,249.81,10,499.62,in_store,Y
20260715-0098,2026-07-15,S003,P1049,,NP5049,SummitRunner Lightweight Jacket 248,2,222.01,0,444.02,in_store,Y
20260715-0099,2026-07-15,S006,P1044,,NP5044,CloudNomad Approach Trail Shoes 243,1,151.4,20,151.4,ship_from_store,N
20260715-0100,2026-07-15,S003,P1045,,NP5045,FieldRunner Basecamp Tent 244,2,348.41,0,696.82,in_store,Y
20260715-0101,2026-07-15,S001,P1076,,NP5072,SummitRover Cooler,2,548.86,20,1097.72,in_store,Y
20260715-0102,2026-07-15,S006,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,1,79.92,0,79.92,in_store,Y
20260715-0103,2026-07-15,S002,P1074,,P1074,VistaRover Mid Trail Shoes 273,3,182.11,5,546.33,in_store,Y
20260715-0104,2026-07-15,S005,P1063,,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,2,71.93,10,143.86,pickup,N
20260715-0105,2026-07-15,S007,P1067,,NP5067,CreekRambler Alpine Jacket 266 Pro,1,266.98,0,266.98,in_store,N
20260715-0106,2026-07-15,S006,P1009,,NP5009,PineRunner 4P Tent 208,1,97.97,15,97.97,in_store,Y
20260715-0107,2026-07-15,S005,P1070,,NP5069,BoulderNomad Patio Heater,2,172.14,15,344.28,in_store,Y
20260715-0108,2026-07-15,S005,P1073,,P1073,PineRunner Lightweight Jacket 272,4,106.52,15,426.08,ship_from_store,Y
20260715-0109,2026-07-15,S003,P1052,,NP5052,Storm Nomad Compact Cooler 251,1,330.57,15,330.57,in_store,Y
20260715-0110,2026-07-15,S007,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,2,139.03,5,278.06,in_store,Y
20260715-0111,2026-07-15,S003,P1004,,NP5004,Storm Nomad Compact Cooler 203,1,109.9,0,109.9,ship_from_store,Y
20260715-0112,2026-07-15,S006,P1050,,NP5050,RidgeRover Mid Trail Shoes 249,1,75.31,0,75.31,pickup,Y
20260715-0113,2026-07-15,S006,P1004,,NP5004,Storm Nomad Compact Cooler 203,3,93.42,15,280.26,ship_from_store,Y
20260715-0114,2026-07-15,S007,P1068,,NP5068,StormNomad-Approach-Trail-Shoes-267,1,76.87,5,76.87,in_store,Y
20260715-0115,2026-07-15,S001,P1007,,NP5007,HearthRambler Storm proof Jacket 206,1,89.94,20,89.94,pickup,Y
20260715-0116,2026-07-15,S005,P1010,,NP5010,VistaRover Deluxe Patio Heater 209,3,552.43,0,1657.29,ship_from_store,N
20260715-0117,2026-07-15,S008,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,3,126.42,5,379.26,in_store,Y
20260715-0118,2026-07-15,S002,P1052,,NP5052,Storm Nomad Compact Cooler 251,4,388.91,0,1555.64,in_store,Y
20260715-0119,2026-07-15,S008,P1057,,NP5057,PineRunner 4P Tent 256 Pro,1,328.14,20,328.14,pickup,Y
20260715-0120,2026-07-15,S005,P1074,,P1074,VistaRover Mid Trail Shoes 273,1,162.94,15,162.94,in_store,N
20260715-0121,2026-07-15,S007,P1036,,NP5036,Storm Nomad 32oz Tumbler 235,4,126.18,20,504.72,in_store,Y
20260715-0122,2026-07-15,S005,P1049,,NP5049,SummitRunner Lightweight Jacket 248,1,222.01,0,222.01,in_store,Y
20260715-0123,2026-07-15,S001,P1077,,NP5077,FieldRunner Battery Pack Alt,1,95.15,0,95.15,in_store,Y
20260715-0124,2026-07-15,S002,P1006,,NP5006,Trail Rover 20oz Tumbler 205,1,55.91,0,55.91,in_store,Y
20260715-0125,2026-07-15,S007,P1007,,NP5007,HearthRambler Storm proof Jacket 206,2,95.56,15,191.12,in_store,Y
20260715-0126,2026-07-15,S004,P1014,,NP5014,SwitchbackRover Wide Trail Shoes 213,2,184.2,10,368.4,in_store,Y
20260715-0127,2026-07-15,S005,P1045,,NP5045,FieldRunner Basecamp Tent 244,4,278.73,20,1114.92,in_store,N
20260715-0128,2026-07-15,S002,P1018,,NP5018,RidgeRover Trail Tumbler 217,1,130.36,15,130.36,in_store,Y
20260715-0129,2026-07-15,S005,P1030,,NP5030,SwitchbackRover 20oz Tumbler 229,2,107.32,15,214.64,in_store,N
20260715-0130,2026-07-15,S006,P1014,,NP5014,SwitchbackRover Wide Trail Shoes 213,1,163.74,20,163.74,in_store,Y
20260715-0131,2026-07-15,S004,P1042,,NP5042,VistaRover Trail Tumbler 241,4,103.73,10,414.92,in_store,Y
20260715-0132,2026-07-15,S006,P1045,,NP5045,FieldRunner Basecamp Tent 244,4,296.15,15,1184.6,pickup,Y
20260715-0133,2026-07-15,S008,P1021,,NP5021,EmberRunner Basecamp Tent 220,4,73.74,0,294.96,in_store,Y
20260715-0134,2026-07-15,S007,P1011,,NP5011,BoulderRambler Rechargeable Flashlight 210,1,113.11,15,113.11,pickup,Y
20260716-0001,2026-07-16,S005,P1010,,NP5010,VistaRover Deluxe Patio Heater 209,2,469.57,15,939.14,in_store,N
20260716-0002,2026-07-16,S004,P1034,,NP5034,RidgeRover Deluxe Patio Heater 233,1,160.42,5,160.42,in_store,N
20260716-0003,2026-07-16,S002,P1054,,NP5054,Trail Rover 20oz Tumbler 253,2,67.15,5,134.3,pickup,N
20260716-0004,2026-07-16,S006,P1010,,NP5010,VistaRover Deluxe Patio Heater 209,2,524.81,5,1049.62,in_store,Y
20260716-0005,2026-07-16,S008,P1003,,NP5003,CreekRambler 2P Camp Chair 202,2,448.98,0,897.96,pickup,Y
20260716-0006,2026-07-16,S002,P1065,,NP5065,SummitRunner Mini Battery Pack 264 Pro,2,101.57,10,203.14,in_store,Y
20260716-0007,2026-07-16,S001,P1021,,NP5021,EmberRunner Basecamp Tent 220,1,70.05,5,70.05,ship_from_store,Y
20260716-0008,2026-07-16,S005,P1024,,NP5024,CanyonNomad Travel Tumbler 223,2,90.59,0,181.18,pickup,Y
20260716-0009,2026-07-16,S006,P1048,,NP5048,PeakNomad Travel Tumbler 247,4,66.77,5,267.08,in_store,Y
20260716-0010,2026-07-16,S005,P1007,,NP5007,HearthRambler Storm proof Jacket 206,3,106.8,5,320.4,in_store,N
20260716-0011,2026-07-16,S002,P1058,,NP5058,VistaRover-Deluxe-Patio-Heater-257,2,263.59,0,527.18,in_store,Y
20260716-0012,2026-07-16,S002,P1078,,NP5078,SwitchbackRover Insulated Tumbler Alt,2,124.4,15,248.8,ship_from_store,Y
20260716-0013,2026-07-16,S007,P1013,,NP5013,FieldRunner Packable Jacket 212,1,97.39,0,97.39,pickup,Y
20260716-0014,2026-07-16,S008,P1073,,P1073,PineRunner Lightweight Jacket 272,3,125.32,0,375.96,in_store,N
20260716-0015,2026-07-16,S008,P1033,,NP5033,SummitRunner 4P Tent 232,1,151.57,20,151.57,pickup,N
20260716-0016,2026-07-16,S001,P1029,,NP5029,FieldRunner Storm Kit Battery Pack 228,4,125.93,0,503.72,in_store,Y
20260716-0017,2026-07-16,S008,P1046,,NP5046,SwitchbackRover Weekend Patio Heater 245,1,233.42,0,233.42,ship_from_store,N
20260716-0018,2026-07-16,S007,P1009,,NP5009,PineRunner 4P Tent 208,4,115.26,0,461.04,ship_from_store,Y
20260716-0019,2026-07-16,S006,P1052,,NP5052,Storm Nomad Compact Cooler 251,2,388.91,0,777.82,in_store,N
20260716-0020,2026-07-16,S003,P1034,,NP5034,RidgeRover Deluxe Patio Heater 233,2,168.86,0,337.72,in_store,Y
20260716-0021,2026-07-16,S002,P1053,,NP5053,EmberRunner Storm Kit Battery Pack 252,1,97.68,10,97.68,in_store,Y
20260716-0022,2026-07-16,S008,P1008,,NP5008,CanyonNomad Waterproof Trail Shoes 207,2,175.5,0,351.0,in_store,Y
20260716-0023,2026-07-16,S008,P1050,,NP5050,RidgeRover Mid Trail Shoes 249,4,75.31,0,301.24,in_store,Y
20260716-0024,2026-07-16,S003,P1004,,NP5004,Storm Nomad Compact Cooler 203,4,104.41,5,417.64,in_store,N
20260716-0025,2026-07-16,S002,P1050,,NP5050,RidgeRover Mid Trail Shoes 249,1,71.54,5,71.54,pickup,Y
20260716-0026,2026-07-16,S008,P1049,,NP5049,SummitRunner Lightweight Jacket 248,3,222.01,0,666.03,ship_from_store,Y
20260716-0027,2026-07-16,S001,P1007,,NP5007,HearthRambler Storm proof Jacket 206,2,106.8,5,213.6,in_store,Y
20260716-0028,2026-07-16,S004,P1041,,NP5041,PineRunner Mini Battery Pack 240,2,54.6,0,109.2,in_store,N
20260716-0029,2026-07-16,S001,P1017,,NP5017,SummitRunner Mini Battery Pack 216,4,51.7,20,206.8,pickup,N
20260716-0030,2026-07-16,S004,P1026,,NP5026,VistaRover Mid Trail Shoes 225,1,130.4,0,130.4,in_store,N
20260716-0031,2026-07-16,S003,P1061,,NP5061,FieldRunner Packable Jacket 260 Pro,1,147.84,0,147.84,in_store,Y
20260716-0032,2026-07-16,S004,P1029,,NP5029,FieldRunner Storm Kit Battery Pack 228,2,100.74,20,201.48,ship_from_store,Y
20260716-0033,2026-07-16,S001,P1027,,NP5027,BoulderRambler 2P Camp Chair 226,4,92.03,0,368.12,in_store,N
20260716-0034,2026-07-16,S001,P1023,,NP5023,HearthRambler Expedition Flashlight 222,4,134.37,5,537.48,in_store,N
20260716-0035,2026-07-16,S001,P1026,,NP5026,VistaRover Mid Trail Shoes 225,1,117.36,10,117.36,in_store,Y
20260716-0036,2026-07-16,S006,P1010,,NP5010,VistaRover Deluxe Patio Heater 209,1,497.19,10,497.19,in_store,Y
20260716-0037,2026-07-16,S004,P1002,,NP5002,RidgeRover Mid Trail Shoes 201,1,203.43,0,203.43,in_store,Y
20260716-0038,2026-07-16,S002,P1003,,NP5003,CreekRambler 2P Camp Chair 202,3,448.98,0,1346.94,in_store,N
20260716-0039,2026-07-16,S005,P1031,,NP5031,MoonRambler Storm proof Jacket 230,1,138.82,20,138.82,in_store,Y
20260716-0040,2026-07-16,S005,P1003,,NP5003,CreekRambler 2P Camp Chair 202,2,381.63,15,763.26,in_store,Y
20260716-0041,2026-07-16,S004,P1024,,NP5024,CanyonNomad Travel Tumbler 223,3,77.0,15,231.0,in_store,N
20260716-0042,2026-07-16,S008,P1060,,NP5060,CloudNomad-32oz-Tumbler-259,4,146.67,5,586.68,in_store,N
20260716-0043,2026-07-16,S001,P1052,,NP5052,Storm Nomad Compact Cooler 251,1,369.46,5,369.46,in_store,Y
20260716-0044,2026-07-16,S007,P1056,,NP5056,CanyonNomad Waterproof Trail Shoes 255,3,144.01,0,432.03,ship_from_store,Y
20260716-0045,2026-07-16,S005,P1006,,NP5006,Trail Rover 20oz Tumbler 205,4,55.91,0,223.64,in_store,Y
20260716-0046,2026-07-16,S002,P1067,,NP5067,CreekRambler Alpine Jacket 266 Pro,1,253.63,5,253.63,in_store,Y
20260716-0047,2026-07-16,S006,P1074,,P1074,VistaRover Mid Trail Shoes 273,1,191.7,0,191.7,in_store,Y
20260716-0048,2026-07-16,S001,P1039,,NP5039,HearthRambler Ultralight Camp Chair 238,4,349.45,5,1397.8,pickup,N
20260716-0049,2026-07-16,S001,P1035,,NP5035,CreekRambler Rechargeable Flashlight 234,2,140.34,5,280.68,in_store,Y
20260716-0050,2026-07-16,S007,P1014,,NP5014,SwitchbackRover Wide Trail Shoes 213,1,184.2,10,184.2,in_store,Y
20260716-0051,2026-07-16,S007,P1025,,NP5025,PineRunner Lightweight Jacket 224,2,124.6,0,249.2,in_store,Y
20260716-0052,2026-07-16,S003,P1051,,NP5051,CreekRambler 2P Camp Chair 250,2,360.53,15,721.06,in_store,Y
20260716-0053,2026-07-16,S005,P1074,,P1074,VistaRover Mid Trail Shoes 273,2,191.7,0,383.4,pickup,Y
20260716-0054,2026-07-16,S007,P1001,,NP5001,SummitRunner Lightweight Jacket 200,1,130.82,0,130.82,pickup,Y
